No,Probeset,GeneSymbole,GeneID,hpBECs,hpBECs + HA,hCMEC/D3,hCMEC/D3 + HA
25918,216627_s_at,B4GALT1,2683,2.49145,2.707275,3.157875,2.867925
25919,216628_at,NA,NA,4.794075,4.703025,4.2556,4.283875
25920,216629_at,SRRM2,23524,4.04745,4.102275,3.9121,3.953175
25921,216630_at,NA,NA,4.520875,4.492275,4.467975,4.4287
25922,216631_s_at,NA,NA,3.828925,3.87615,4.025525,3.797275
25923,216632_at,NAV3,89795,2.502175,2.64125,2.559825,2.413275
25924,216633_s_at,PLCH1,23007,3.4552,3.4145,3.307125,3.34275
25925,216634_at,PLCH1,23007,2.320875,2.316375,2.0802,2.01715
25926,216635_at,NA,NA,2.561625,2.653875,2.293625,2.396025
25927,216636_at,NA,NA,2.4651,2.409775,2.347575,2.447975
25928,216637_at,NA,NA,4.313075,4.607675,4.706425,4.66195
25929,216638_s_at,PRLR,5618,2.2572,2.159625,2.224975,2.180875
25930,216639_at,SRPX2,27286,2.150025,2.0807,1.99665,2.16425
25931,216640_s_at,PDIA6,10130,11.22125,11.285775,10.829025,10.6987
25932,216641_s_at,LAD1,3898,4.95825,4.941875,4.771525,4.66115
25933,216642_at,NA,NA,2.7614,2.63675,2.7363,2.805425
25934,216643_at,NA,NA,2.7556,3.0061,2.827675,2.7295
25935,216644_at,NA,NA,3.22805,3.200075,3.011575,2.940675
25936,216645_at,TCF3,6929,5.871375,5.824175,5.790675,5.651075
25937,216646_at,DSCC1,79075,5.30725,5.2588,5.366975,5.30655
25938,216647_at,TCF3,6929,5.46365,5.365225,5.319075,5.276075
25939,216648_s_at,NA,NA,4.385675,4.55705,4.301375,4.48305
25940,216649_at,NA,NA,3.4052,3.486825,3.465675,3.4473
25941,216650_at,NA,NA,5.869775,5.70805,5.562075,5.66
25942,216651_s_at,GAD2,2572,3.087425,3.152625,2.9195,2.9797
25943,216652_s_at,DR1,1810,7.777275,7.6932,8.01215,7.93325
25944,216653_at,DR1,1810,2.463725,2.438675,2.350325,2.30165
25945,216654_at,TNXB,7148,3.859825,4.055525,3.821425,3.862875
25946,216655_s_at,NA,NA,4.333575,4.177675,4.295675,4.163225
25947,216656_at,NA,NA,4.453275,4.58265,4.429325,4.46715
25948,216657_at,ATXN3,4287,2.52985,2.446325,2.400475,2.3209
25949,216658_at,NA,NA,4.29525,4.353575,4.13255,4.2426
25950,216659_at,LOC1720,1720,2.148625,2.09125,2.258975,2.25675
25951,216660_at,MYO7B,4648,2.7072,2.616025,2.7969,2.746575
25952,216661_x_at,NA,NA,3.8788,3.8909,3.769275,3.85675
25953,216662_at,MYO7B,4648,3.9075,4.074175,3.8784,3.733825
25954,216663_s_at,ZMYND10,51364,3.75805,3.600425,3.630625,3.666
25955,216664_at,NA,NA,3.4337,3.517775,3.358275,3.332
25956,216665_s_at,TTTY2,60439,2.520575,2.662375,2.531425,2.4423
25957,216666_at,LOC93432,93432,2.685575,2.6274,2.456975,2.59465
25958,216667_at,NA,NA,2.990375,3.072775,2.9712,3.07485
25959,216668_at,NA,NA,4.872475,4.888275,4.501175,4.707925
25960,216669_at,NA,NA,2.521975,2.518525,2.558325,2.522475
25961,216670_at,KLK13,26085,4.1164,4.2028,4.0557,4.16695
25962,216671_x_at,MUC8,4590,7.131575,7.329525,7.130725,7.054525
25963,216672_s_at,MYT1L,23040,2.22285,2.1637,2.143425,2.32485
25964,216673_at,NA,NA,3.200475,3.362675,3.066775,3.1909
25965,216674_at,HES2,54626,3.894375,3.83675,3.58445,3.608125
25966,216675_at,NA,NA,3.717525,3.7585,3.520525,3.610775
25967,216676_x_at,KIR3DL3,115653,5.00765,5.059725,4.979625,5.0406
25968,216677_at,ZNF154,7710,3.518675,3.614,3.547225,3.6672
25969,216678_at,IFT122,55764,6.11205,6.121575,5.76925,6.02445
25970,216679_at,TIGD1L,414771,4.9279,4.7093,4.5897,4.402825
25971,216680_s_at,EPHB4,2050,7.2988,7.31645,6.477575,6.502725
25972,216681_at,ENOX2,10495,2.3659,2.42305,2.447775,2.405825
25973,216682_s_at,FAM48A,55578,5.317925,5.1816,5.0402,5.145525
25974,216683_at,NA,NA,2.516525,2.5646,2.6274,2.630675
25975,216684_s_at,SS18,6760,5.80875,5.84045,5.64485,5.4974
25976,216685_s_at,MTAP,4507,5.5361,5.629725,6.688125,6.62005
25977,216686_at,FLJ40330,645784,2.307525,2.206725,2.33015,2.20275
25978,216687_x_at,UGT2B15,7366,2.668975,2.660225,2.775225,2.760075
25979,216688_at,LOC728564,728564,3.4004,3.3912,3.24665,3.27605
25980,216689_x_at,ARHGAP1,392,5.695075,5.74895,5.58345,5.60195
25981,216690_at,OR7C1,26664,3.17835,3.222375,3.160425,3.133225
25982,216691_at,NA,NA,2.135,2.197825,2.30965,2.34265
25983,216692_at,NA,NA,3.96255,3.86645,3.76665,3.787625
25984,216693_x_at,HDGFRP3,50810,10.3309,10.3145,9.441275,9.4104
25985,216694_at,NA,NA,5.495325,5.481725,5.244375,5.239575
25986,216695_s_at,TNKS,8658,3.674025,3.63695,3.649225,3.6827
25987,216696_s_at,PRODH2,58510,5.758825,5.7837,5.597725,5.485525
25988,216697_at,TRIO,7204,4.24215,4.354275,3.95945,4.05985
25989,216698_x_at,NA,NA,5.219925,5.138125,5.2901,5.412325
25990,216699_s_at,KLK1,3816,5.223925,5.259775,5.1504,5.20875
25991,216700_at,TRIO,7204,4.709775,4.730425,4.711,4.53705
25992,216701_at,C1orf68,100129271,4.110525,4.11325,4.183975,4.035025
25993,216702_x_at,NA,NA,6.042125,5.911275,5.997775,5.998875
25994,216703_at,NA,NA,2.933125,3.0563,2.88595,2.90635
25995,216704_at,NA,NA,3.56935,3.6805,3.67475,3.5933
25996,216705_s_at,ADA,100,7.5672,7.5774,8.0418,8.3538
25997,216706_x_at,NA,NA,4.45815,4.493925,4.436275,4.4368
25998,216707_at,NA,NA,5.0759,5.143375,5.058175,4.946275
25999,216708_x_at,NA,NA,3.208,3.166625,3.058825,2.952575
26000,216709_at,NA,NA,2.22605,2.186125,2.144925,2.26285
26001,216710_x_at,ZNF287,57336,3.52925,3.446025,3.445225,3.38815
26002,216711_s_at,TAF1,6872,5.785175,5.723625,5.637225,5.741625
26003,216712_at,NA,NA,2.401425,2.37655,2.493,2.2966
26004,216713_at,KRIT1,889,7.679125,7.537825,7.990125,7.984075
26005,216714_at,CCL13,6357,3.271775,3.297525,3.081525,3.230225
26006,216715_at,NA,NA,6.016125,5.96765,5.782475,5.73855
26007,216716_at,ABO,28,4.3457,4.34,4.229975,4.224475
26008,216717_at,FAM48A,55578,2.7391,2.597225,2.7433,2.7439
26009,216718_at,C1orf46,388699,4.063425,4.0392,3.9691,4.02695
26010,216719_s_at,RAB11FIP4,84440,2.093925,2.303325,2.3004,2.3079
26011,216720_at,NA,NA,2.977675,3.0419,2.878925,2.82795
26012,216721_at,NA,NA,3.07075,3.170175,3.113325,3.030075
26013,216722_at,VENTXP1,139538,2.114725,2.22775,2.34305,2.2731
26014,216723_at,NA,NA,2.70165,2.747075,2.74515,2.79345
26015,216724_at,DCLK2,166614,3.589575,3.4934,3.499925,3.564825
26016,216725_at,DCLK2,166614,4.128225,4.061425,3.89575,3.917175
26017,216726_at,VENTXP1,139538,2.982225,2.9984,2.871725,2.8458
26018,216727_at,STK38,11329,3.571475,3.67125,3.706225,3.722325
26019,216728_at,NA,NA,3.284325,3.426475,3.07135,3.030375
26020,216729_at,LOC100133321,100133321,4.249275,4.378,4.242225,4.3063
26021,216730_at,NA,NA,4.835425,4.82785,4.974625,5.127175
26022,216731_s_at,NA,NA,3.05085,3.0143,3.0575,2.988975
26023,216732_at,NA,NA,3.0204,3.08825,3.178875,3.111975
26024,216733_s_at,GATM,2628,2.5064,2.606525,2.438725,2.359775
26025,216734_s_at,CXCR5,643,5.24915,5.303525,5.111975,5.1726
26026,216735_x_at,NA,NA,2.964725,2.994475,3.0238,3.038075
26027,216736_at,TM6SF2,53345,4.1193,4.25545,3.788075,4.0268
26028,216737_at,NA,NA,1.956925,1.974675,1.99155,1.948775
26029,216738_at,NA,NA,3.391125,3.593025,3.259525,3.314625
26030,216739_at,NA,NA,4.82455,4.824125,4.74075,4.821425
26031,216740_at,NA,NA,2.368975,2.373025,2.415875,2.49135
26032,216741_at,NA,NA,4.33905,4.33625,4.16165,4.229375
26033,216742_at,NA,NA,2.87645,2.98575,2.834875,2.710925
26034,216743_at,NA,NA,3.400975,3.456675,3.295125,3.416025
26035,216744_at,NA,NA,2.960975,2.888725,2.932525,3.019325
26036,216745_x_at,NA,NA,6.571825,6.4083,6.381575,6.452725
26037,216746_at,NA,NA,2.45435,2.421325,2.40115,2.268275
26038,216747_at,APBB2,323,2.764125,2.736475,2.72,2.699325
26039,216748_at,PYHIN1,149628,3.3558,3.317725,3.217225,3.309125
26040,216749_at,NA,NA,3.491125,3.5527,3.724025,3.7551
26041,216750_at,APBB2,323,4.39635,4.389075,4.3731,4.540625
26042,216751_at,NA,NA,4.77605,4.7873,4.65505,4.792
26043,216752_at,PIK3R4,30849,2.120975,2.216725,2.1079,2.061475
26044,216753_at,NA,NA,2.874825,2.65985,2.891575,2.795725
26045,216754_at,LOC100133321,100133321,3.571425,3.348925,3.466875,3.513275
26046,216755_at,OSBPL10,114884,5.195875,5.232525,5.1342,5.156725
26047,216756_at,NA,NA,3.418175,3.482175,3.767175,3.4764
26048,216757_at,NA,NA,3.2523,3.21525,2.8544,2.9556
26049,216758_at,NA,NA,2.09715,2.0571,2.0493,2.107575
26050,216759_at,HRASLS2,54979,4.5969,4.839175,4.572825,4.668075
26051,216760_at,HRASLS2,54979,3.9822,3.94825,3.85315,3.958225
26052,216761_at,NA,NA,3.497525,3.41465,3.47325,3.380225
26053,216762_at,KANK1,23189,3.948775,4.142075,4.057225,4.04195
26054,216763_at,KANK1,23189,3.852775,3.78275,3.586225,3.779025
26055,216764_at,NA,NA,2.6423,2.69515,2.826025,2.86745
26056,216765_at,MAP2K5,5607,3.92965,3.806025,3.97935,4.155425
26057,216766_at,NA,NA,3.547025,3.599525,4.126425,4.275875
26058,216767_at,NA,NA,2.736975,2.981425,2.6948,2.77405
26059,216768_x_at,TTC38,55020,4.923825,4.822225,4.77415,4.7965
26060,216769_x_at,NA,NA,3.016125,2.912875,3.002125,2.843525
26061,216770_at,NA,NA,3.64765,3.811025,3.695,3.6135
26062,216771_at,NA,NA,3.05005,3.14155,2.8971,3.082125
26063,216772_at,NA,NA,3.0268,3.04705,3.078425,2.9189
26064,216773_at,NA,NA,3.005675,3.0056,3.04165,2.970875
26065,216774_at,NA,NA,3.652375,3.728275,3.68145,3.684875
26066,216775_at,USP53,54532,2.3055,2.331375,2.413425,2.41505
26067,216776_at,NA,NA,4.132925,4.181925,3.819425,3.882225
26068,216777_at,NA,NA,2.71135,2.839075,2.61865,2.807575
26069,216778_s_at,CYLC1,1538,2.091675,2.125975,2.32305,2.238825
26070,216779_at,CYLC1,1538,3.309075,3.3144,3.396125,3.353225
26071,216780_at,NA,NA,2.96055,2.9935,3.04995,2.90475
26072,216781_at,KIAA1751,85452,3.540825,3.564875,3.36905,3.461525
26073,216782_at,NA,NA,2.8017,2.855475,2.904,2.969975
26074,216783_at,NA,NA,2.970375,2.808625,3.02605,2.7886
26075,216784_at,NA,NA,5.1314,5.190875,4.911925,5.090875
26076,216785_at,NA,NA,3.050625,3.112525,3.078975,2.96705
26077,216786_at,NCRNA00230A,401630,3.044275,2.975075,3.0183,2.963425
26078,216787_at,NA,NA,4.064325,4.1678,4.38035,4.33425
26079,216788_at,NA,NA,3.734225,3.7397,3.750075,3.7662
26080,216789_at,NA,NA,4.545275,4.638375,4.837825,4.6894
26081,216790_at,NA,NA,3.01295,2.94695,2.9287,3.0477
26082,216791_at,TMEM92,162461,5.359575,5.266925,5.24955,5.231875
26083,216792_at,NA,NA,3.961125,4.09575,4.02335,4.118075
26084,216793_x_at,NA,NA,2.62655,2.68275,2.6437,2.742125
26085,216794_at,NA,NA,4.430625,4.482425,4.52585,4.733375
26086,216795_at,NA,NA,2.204075,2.2286,2.385725,2.45945
26087,216796_s_at,NA,NA,2.354825,2.3347,2.150875,2.220025
26088,216797_at,NA,NA,3.65295,3.829775,3.737175,3.7374
26089,216798_at,RNH1,6050,3.791625,3.857425,3.824175,3.926875
26090,216799_at,NA,NA,3.298,3.336375,3.119425,3.009025
26091,216800_at,NA,NA,4.164675,4.12705,4.043075,4.2904
26092,216801_at,CROCC,9696,4.683375,4.689025,4.8623,4.8579
26093,216802_at,NA,NA,2.79465,2.770675,2.837825,2.7349
26094,216803_at,PDLIM5,10611,2.829,2.929175,3.06005,2.9786
26095,216804_s_at,PDLIM5,10611,10.198375,10.049325,9.268275,9.139175
26096,216805_at,NA,NA,3.751875,3.85,3.88375,4.04405
26097,216806_at,NA,NA,6.7615,6.77855,6.225075,6.426925
26098,216807_at,KIAA1751,85452,3.619675,3.782575,3.502175,3.60385
26099,216808_at,NA,NA,3.04365,3.281975,3.023725,3.132175
26100,216809_at,CYLC1,1538,2.216525,2.275125,2.186975,2.28735
26101,216810_at,KRTAP4-7,100132476,2.137725,2.06355,2.11765,2.032225
26102,216811_at,NA,NA,5.277875,5.304725,5.02665,4.82825
26103,216812_at,NA,NA,4.274275,4.1264,3.6581,3.68175
26104,216813_at,NA,NA,2.9499,2.9641,3.068575,3.1082
26105,216814_at,NA,NA,2.397875,2.4068,2.3461,2.3963
26106,216815_at,NA,NA,3.606975,3.610375,3.172675,3.43915
26107,216816_at,NA,NA,4.528975,4.38215,4.242475,4.304875
26108,216817_s_at,OR2H1,26716,3.09165,3.150875,2.920325,3.016425
26109,216818_s_at,OR2J2,26707,3.147975,3.235075,3.25275,3.236425
26110,216819_at,NA,NA,2.692275,2.48235,2.5359,2.596175
26111,216820_at,NA,NA,3.6106,3.88335,3.922625,3.76455
26112,216821_at,NA,NA,4.07005,4.416125,4.176025,3.990075
26113,216822_x_at,NA,NA,5.3248,5.364725,5.2303,5.28225
26114,216823_at,RPS3A,6189,5.1335,5.1909,4.741575,4.901225
26115,216824_at,NA,NA,4.6414,4.660325,4.5078,4.581975
26116,216825_s_at,MPL,4352,2.843075,3.023425,2.80715,2.852075
26117,216826_at,NA,NA,2.544,2.5261,2.260025,2.4655
26118,216827_at,NA,NA,3.579475,3.6563,3.560625,3.569975
26119,216828_at,NA,NA,2.79405,2.81575,2.76585,2.881325
26120,216829_at,NA,NA,2.914675,2.94085,2.8914,2.78705
26121,216830_at,NA,NA,3.44195,3.447525,3.250075,3.3068
26122,216831_s_at,RUNX1T1,862,6.631575,6.527975,3.5207,3.5808
26123,216832_at,RUNX1T1,862,4.41315,4.45955,4.35995,4.31345
26124,216833_x_at,NA,NA,3.856925,3.75375,3.82685,3.855325
26125,216834_at,RGS1,5996,2.0147,2.125,1.994525,2.0721
26126,216835_s_at,DOK1,1796,6.395,6.5132,7.16015,7.14095
26127,216836_s_at,ERBB2,2064,6.136325,6.149025,7.369575,7.35815
26128,216837_at,EPHA5,2044,3.320725,3.450225,3.354625,3.332325
26129,216838_at,LOC92249,92249,2.94955,2.96075,2.839275,2.903525
26130,216839_at,LAMA2,3908,2.3914,2.50635,2.309325,2.36385
26131,216840_s_at,LAMA2,3908,3.105425,3.21455,3.0604,3.0614
26132,216841_s_at,SOD2,6648,6.807925,6.330025,8.6457,8.1483
26133,216842_x_at,NA,NA,5.406775,5.262525,5.3278,5.388175
26134,216843_x_at,PMS2L1,5379,7.67875,7.567175,7.184975,7.202025
26135,216844_at,ZC3H7B,23264,2.46015,2.44725,2.4386,2.2978
26136,216845_x_at,MLL2,8085,5.94975,5.910675,5.7427,5.86585
26137,216846_at,NA,NA,3.77125,3.7772,3.660425,3.78075
26138,216847_at,NA,NA,4.72685,4.84975,4.729375,4.591325
26139,216848_at,NA,NA,4.062325,4.192075,4.237825,4.17915
26140,216849_at,NA,NA,4.341025,4.26415,3.901425,4.1155
26141,216850_at,SNRPN,6638,3.576525,3.5442,3.140825,3.268225
26142,216851_at,NA,NA,3.1903,3.287875,3.197475,3.037225
26143,216852_x_at,IGL@,3535,4.979425,5.0022,5.0111,4.81405
26144,216853_x_at,NA,NA,4.317575,4.342125,4.241725,4.028425
26145,216854_at,GDF11,10220,4.3087,4.5564,4.357975,4.317875
26146,216855_s_at,HNRNPU,3192,4.242425,4.309,4.350375,4.29855
26147,216856_s_at,DLEU2,8847,2.78515,3.03925,3.2264,3.33805
26148,216857_at,NA,NA,3.61985,3.52975,3.361725,3.49535
26149,216858_x_at,NA,NA,7.4005,7.322975,7.301225,7.27195
26150,216859_x_at,NA,NA,4.5051,4.2622,4.622225,4.77805
26151,216860_s_at,GDF11,10220,6.983825,6.99475,5.74765,5.7479
26152,216861_at,NA,NA,3.7034,3.71245,3.64315,3.598125
26153,216862_s_at,MTCP1NB,100272147,7.68635,7.6491,8.4205,8.52235
26154,216863_s_at,MORC2,22880,7.654975,7.729675,7.384125,7.325225
26155,216864_at,NA,NA,3.2459,3.59945,3.215425,3.41185
26156,216865_at,COL14A1,7373,2.45165,2.589825,2.5891,2.685425
26157,216866_s_at,COL14A1,7373,4.1028,4.167325,4.00685,4.060575
26158,216867_s_at,PDGFA,5154,7.9807,7.7794,6.418975,6.2362
26159,216868_s_at,LOC100129656,100129656,2.4834,2.700425,2.650225,2.7039
26160,216869_at,PDE1C,5137,5.099125,4.975025,4.2615,4.392675
26161,216870_x_at,DLEU2,8847,5.474225,5.30715,7.117025,7.151425
26162,216871_at,ZDHHC17,23390,3.340525,3.3778,3.317075,3.495175
26163,216872_at,HR44,27251,2.454475,2.48325,2.462575,2.581425
26164,216873_s_at,ATP8B2,57198,7.381975,7.358575,7.2607,7.246625
26165,216874_at,DKFZp686O1327,401014,2.30085,2.19205,2.2907,2.120725
26166,216875_x_at,HAB1,55547,5.932125,5.900625,5.68875,5.8012
26167,216876_s_at,IL17A,3605,2.080375,2.164175,2.0343,2.059225
26168,216877_at,DKFZp686O1327,401014,2.61835,2.438575,2.39295,2.457475
26169,216878_x_at,HAB1,55547,5.0465,5.152275,5.038025,5.0623
26170,216879_at,HR44,27251,3.701675,3.655225,3.74595,3.5746
26171,216880_at,RAD51L1,5890,3.392275,3.3361,4.0884,4.225325
26172,216881_x_at,PRB4,5545,3.9163,3.955825,3.7717,3.662775
26173,216882_s_at,NEBL,10529,4.485425,4.50795,4.3772,4.508425
26174,216883_x_at,PDE6D,5147,7.756775,7.7664,8.590925,8.520375
26175,216884_at,PTPN12,5782,2.564125,2.680325,2.38945,2.475975
26176,216885_s_at,DCAF8,50717,6.20015,6.153025,6.2643,6.27905
26177,216886_at,CHRNA4,1137,3.65695,3.61725,3.5173,3.520525
26178,216887_s_at,LDB3,11155,3.194425,3.2925,3.42925,3.39965
26179,216888_at,LDB3,11155,4.86675,4.784175,4.816825,4.821
26180,216889_s_at,HNF4A,3172,5.789975,5.840725,5.73605,5.7056
26181,216890_at,NA,NA,3.679975,3.73475,3.6876,3.5944
26182,216891_at,NA,NA,2.92645,2.984125,2.931625,2.71295
26183,216892_at,IGHG1,3500,4.772525,4.870075,4.62215,4.77015
26184,216893_s_at,COL4A3,1285,2.438475,2.51725,2.3007,2.3165
26185,216894_x_at,CDKN1C,1028,5.576225,5.4955,4.66845,4.189075
26186,216895_at,GABRG3,2567,2.612025,2.854175,2.693675,2.676225
26187,216896_at,COL4A3,1285,2.5452,2.5813,2.4134,2.52715
26188,216897_s_at,FAM76A,199870,3.73805,3.922825,4.2043,4.1631
26189,216898_s_at,COL4A3,1285,2.50755,2.660825,2.383325,2.361075
26190,216899_s_at,SKAP2,8935,7.725425,7.755875,6.65925,6.663825
26191,216900_s_at,CHRNA4,1137,4.125675,4.2269,4.164725,4.2301
26192,216901_s_at,IKZF1,10320,2.62385,2.7507,2.598,2.714075
26193,216902_s_at,NA,NA,6.732025,6.575825,6.525725,6.39935
26194,216903_s_at,CBARA1,10367,7.969675,7.9636,8.18955,8.15395
26195,216904_at,COL6A1,1291,3.980125,3.78995,3.886275,3.950125
26196,216905_s_at,ST14,6768,2.735425,2.91325,2.679475,2.746925
26197,216906_at,ST14,6768,3.9246,4.071425,3.854675,3.8963
26198,216907_x_at,NA,NA,3.255525,3.2513,3.177175,3.170725
26199,216908_x_at,RRN3P1,730092,7.283975,7.1558,6.69805,6.736575
26200,216909_at,RRP12,23223,4.594275,4.601125,4.28995,4.264725
26201,216910_at,XPNPEP2,7512,4.5945,4.63635,4.471925,4.434525
26202,216911_s_at,HIC2,23119,5.554425,5.666575,5.4659,5.36465
26203,216912_at,ARHGEF4,50649,4.477375,4.4967,4.514275,4.39465
26204,216913_s_at,RRP12,23223,6.453925,6.52665,6.764825,6.846075
26205,216914_at,CDC25C,995,3.36015,3.4487,3.262075,3.44275
26206,216915_s_at,PTPN12,5782,3.98985,4.277625,4.440225,4.28815
26207,216916_s_at,DLGAP2,9228,3.815175,3.63545,3.697925,3.63145
26208,216917_s_at,SYCP1,6847,1.991075,2.1191,2.3314,2.16115
26209,216918_s_at,DST,667,4.080425,4.09765,4.028825,4.213375
26210,216919_at,TP53I11,9537,4.79215,4.73745,4.6046,4.679625
26211,216920_s_at,NA,NA,2.91335,2.93825,2.67665,2.842525
26212,216921_s_at,KRT35,3886,2.90545,2.78815,2.6545,2.6886
26213,216922_x_at,NA,NA,3.2169,3.05425,3.156125,3.0087
26214,216923_at,NA,NA,3.769125,3.559425,3.662175,3.558725
26215,216924_s_at,DRD2,1813,4.9279,4.97855,5.0188,5.05605
26216,216925_s_at,TAL1,6886,6.621325,6.63045,6.012075,6.0458
26217,216926_s_at,KIAA0892,23383,3.130075,3.116725,3.0284,3.0504
26218,216927_at,KIAA0892,23383,3.53825,3.5344,3.575625,3.531125
26219,216928_at,TAL1,6886,4.010025,4.101475,3.991825,3.8209
26220,216929_x_at,ABO,28,3.31585,3.3663,3.368325,3.55625
26221,216930_at,HNF1A,6927,4.0705,3.85795,4.081025,4.0816
26222,216931_at,NA,NA,3.37325,3.279,3.2193,3.30115
26223,216932_at,NA,NA,4.445625,4.4695,4.239475,4.324
26224,216933_x_at,APC,324,4.08955,3.951725,3.927375,3.95395
26225,216934_at,NA,NA,4.591625,4.63215,4.399025,4.50915
26226,216935_at,C1orf46,388699,3.9141,3.850125,3.890075,3.849975
26227,216936_at,NA,NA,3.8933,3.89435,3.955125,3.957025
26228,216937_s_at,RS1,6247,3.936175,3.789925,3.7045,3.5984
26229,216938_x_at,DRD2,1813,4.7135,4.840475,4.7233,4.77475
26230,216939_s_at,HTR4,3360,2.63095,2.5431,2.46965,2.5509
26231,216940_x_at,NA,NA,3.3389,3.550475,3.586225,3.578075
26232,216941_s_at,TAF1B,9014,7.16145,7.031925,8.0447,7.9678
26233,216942_s_at,CD58,965,7.862475,7.66585,8.791475,8.587575
26234,216943_at,NA,NA,4.964725,4.988,4.77085,4.782025
26235,216944_s_at,ITPR1,3708,5.33055,5.452725,5.941525,6.107775
26236,216945_x_at,PASK,23178,5.074275,5.12825,6.671475,6.628125
26237,216946_at,HLA-DOA,3111,2.732675,2.810425,2.813075,2.6647
26238,216947_at,NA,NA,2.14235,2.13405,2.137925,2.312075
26239,216948_at,NA,NA,2.42225,2.306025,2.212225,2.296925
26240,216949_s_at,PKD1,5310,5.16995,5.1399,4.949675,4.9406
26241,216950_s_at,NA,NA,3.460775,3.5645,3.50255,3.432925
26242,216951_at,FCGR1A,2209,2.589475,2.63955,2.5878,2.6284
26243,216952_s_at,LMNB2,84823,8.157525,8.267875,9.347925,9.559325
26244,216953_s_at,WT1,7490,3.256175,3.31985,3.18895,2.99775
26245,216954_x_at,ATP5O,539,8.849225,8.749,8.7545,8.8055
26246,216955_at,TAF1,6872,4.311725,4.38295,4.446825,4.236675
26247,216956_s_at,ITGA2B,3674,3.8067,3.93955,3.6787,3.668675
26248,216957_at,USP22,23326,3.19045,3.402425,4.402125,4.61905
26249,216958_s_at,IVD,3712,7.24775,7.242475,7.124625,7.0592
26250,216959_x_at,NRCAM,4897,4.962375,4.9398,4.48605,4.326775
26251,216960_s_at,ZNF133,7692,6.7011,6.674825,6.764725,6.7374
26252,216961_s_at,RPAIN,84268,4.472475,4.409525,4.527725,4.34005
26253,216962_at,RPAIN,84268,4.247275,4.559875,4.49325,4.607625
26254,216963_s_at,GAP43,2596,4.281125,4.346975,3.998475,4.1229
26255,216964_at,USP22,23326,3.721375,3.8213,3.672175,3.691075
26256,216965_x_at,SPG20,23111,3.939825,4.071075,3.979825,4.0286
26257,216966_at,ITGA2B,3674,2.26855,2.2595,2.237675,2.228225
26258,216967_at,NA,NA,2.9648,2.9324,3.1661,2.991075
26259,216968_at,MASP2,10747,4.5757,4.6802,4.583175,4.54605
26260,216969_s_at,KIF22,3835,5.125775,5.27215,6.167675,6.1493
26261,216970_at,RGS7,6000,2.81525,2.841975,2.87095,2.773525
26262,216971_s_at,PLEC,5339,4.49455,4.39225,4.51235,4.405275
26263,216972_at,SPAM1,6677,2.3936,2.48705,2.6395,2.547075
26264,216973_s_at,HOXB7,3217,8.75045,8.673675,4.123925,4.173275
26265,216974_at,NA,NA,1.91085,1.98605,1.99725,1.97355
26266,216975_x_at,NPAS1,4861,4.1072,4.269775,3.99665,3.9654
26267,216976_s_at,RYK,6259,7.1942,7.25685,7.363275,7.470375
26268,216977_x_at,SNRPA1,6627,8.8495,8.9106,9.3074,9.378425
26269,216978_x_at,NA,NA,2.22895,2.323075,2.16475,2.168825
26270,216979_at,NR4A3,8013,2.90115,2.99605,2.788375,3.011225
26271,216980_s_at,SPN,6693,4.759225,4.70655,4.607325,4.5414
26272,216981_x_at,SPN,6693,5.049075,5.013025,4.9243,5.01725
26273,216982_x_at,NA,NA,3.061375,3.008075,3.057525,3.0353
26274,216983_s_at,ZNF224,7767,6.55635,6.355625,6.21755,5.9623
26275,216984_x_at,NA,NA,4.3415,4.3502,4.314675,4.281075
26276,216985_s_at,STX3,6809,5.2389,5.1989,5.218225,4.80125
26277,216986_s_at,IRF4,3662,4.087825,4.06075,4.02105,4.006375
26278,216987_at,IRF4,3662,1.977025,2.17015,2.011,2.062375
26279,216988_s_at,PTP4A2,8073,10.703525,10.6876,10.685375,10.785675
26280,216989_at,SPAM1,6677,2.421775,2.40465,2.502025,2.468925
26281,216990_at,GART,2618,2.1676,2.1339,2.055875,2.1211
26282,216991_at,ZNF224,7767,3.13445,3.13455,3.0953,3.06925
26283,216992_s_at,GRM8,2918,2.4583,2.50565,2.468975,2.5003
26284,216993_s_at,COL11A2,1302,5.687725,5.761025,5.714775,5.692425
26285,216994_s_at,RUNX2,860,2.95835,2.8309,2.8082,2.83105
26286,216995_x_at,MKRN2,23609,4.9745,5.005725,4.91255,4.951125
26287,216996_s_at,FASTKD2,22868,8.2322,8.2305,8.34455,8.31235
26288,216997_x_at,TLE4,7091,4.1458,3.94035,5.15055,4.93995
26289,216998_s_at,ADAM5P,255926,2.740975,2.865975,2.748825,2.78685
26290,216999_at,EPOR,2057,2.537625,2.609675,2.71955,2.675275
26291,217000_at,NA,NA,4.289025,4.3732,4.136425,4.153725
26292,217001_x_at,HLA-DOA,3111,5.6084,5.730325,5.2431,5.418725
